video_uid,path,duration_sec,scenarios,split_em,split_av,split_fho,benchmarks,origin_video_id,video_source,device,deid_scrubbed_audio,deid_scrubbed_faces,physical_setting_name,fb_participant_id,display_resolution_width,display_resolution_height,sample_resolution_width,sample_resolution_height,release_1,canonical_s3_location,canonical_fps,canonical_display_width,canonical_display_height,canonical_num_frames,canonical_mp4_duration_sec,canonical_video_start_sec,canonical_video_duration_sec,canonical_audio_start_sec,canonical_audio_duration_sec,canonical_video_start_pts,canonical_video_duration_pts,canonical_video_base_numerator,canonical_video_base_denominator,canonical_audio_start_pts,canonical_audio_duration_pts,canonical_audio_base_numerator,canonical_audio_base_denominator,canonical_audio_channel_layout,canonical_audio_channel_rate_hz,canonical_is_validated,Case
115cb95f-7030-4eab-b5de-120b63b3f21c,s3://ego4d-iiith/public/v1/full_scale/115cb95f-7030-4eab-b5de-120b63b3f21c,6348.42,['Cooking'],train,,,[EM],0507_001_021_001_004_036_001,iiith,GoPro Hero Black 7,TRUE,FALSE,,67,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/115cb95f-7030-4eab-b5de-120b63b3f21c,30,1440,1080,190452,6348.42,0.0210286,6348.4,0,6348.42,323,97511424,1,15360,0,304724336,1,48000,stereo,48000,TRUE,2
b42d2576-1410-4993-bc1d-acf45d9d49b3,s3://ego4d-iiith/public/v1/full_scale/b42d2576-1410-4993-bc1d-acf45d9d49b3,2865.2,['Crafting/knitting/sewing/drawing/painting'],,,train,[FHO],0684_001_022_001_004_098_002,iiith,GoPro Hero Black 7,TRUE,FALSE,,291,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/b42d2576-1410-4993-bc1d-acf45d9d49b3,30,1440,1080,85955,2865.21,0.0210286,2865.17,0,2865.21,323,44008960,1,15360,0,137530112,1,48000,stereo,48000,TRUE,2
7376150d-53e2-43be-b97a-1c31723556ab,s3://ego4d-iiith/public/v1/full_scale/7376150d-53e2-43be-b97a-1c31723556ab,16978.64,['Cooking'],,,,[],0066_001_021_001_002_026_001,iiith,GoPro Hero Black 7,TRUE,FALSE,,62,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/7376150d-53e2-43be-b97a-1c31723556ab,30,1440,1080,509160,16972,0.0210286,16972,0,16972,323,260689920,1,15360,0,814656560,1,48000,stereo,48000,TRUE,2
6bdc7ecb-0d9c-461f-8f32-ee0fbbe47c49,s3://ego4d-iiith/public/v1/full_scale/6bdc7ecb-0d9c-461f-8f32-ee0fbbe47c49,6329.58,['Cooking'],val,,multi,[EM|FHO],0071_001_021_001_002_028_001_5,iiith,GoPro Hero Black 7,TRUE,FALSE,,115,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/6bdc7ecb-0d9c-461f-8f32-ee0fbbe47c49,30,1440,1080,189888,6329.62,0.0210286,6329.6,0,6329.62,323,97222656,1,15360,0,303821808,1,48000,stereo,48000,TRUE,2
b4072935-56a6-4765-bb4d-d5f6bbeb95b9,s3://ego4d-iiith/public/v1/full_scale/b4072935-56a6-4765-bb4d-d5f6bbeb95b9,789.57,['Cooking'],,,,[],0564_001_021_001_001_080_001,iiith,GoPro Hero Black 7,TRUE,FALSE,,81,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/b4072935-56a6-4765-bb4d-d5f6bbeb95b9,30,1440,1080,23687,789.57,0.0210286,789.567,0,789.567,323,12127744,1,15360,0,37899232,1,48000,stereo,48000,TRUE,2
478d7fa4-b174-4266-b0ff-bd180ba0b806,s3://ego4d-iiith/public/v1/full_scale/478d7fa4-b174-4266-b0ff-bd180ba0b806,4939.48,['Cooking'],train,,,[EM],0256_001_021_001_004_037_001,iiith,GoPro Hero Black 7,TRUE,FALSE,,66,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/478d7fa4-b174-4266-b0ff-bd180ba0b806,30,1440,1080,148184,4939.49,0.0210286,4939.47,0,4939.49,323,75870208,1,15360,0,237095424,1,48000,stereo,48000,TRUE,2
cd392798-cf51-43e7-a4d8-9299847c7022,s3://ego4d-iiith/public/v1/full_scale/cd392798-cf51-43e7-a4d8-9299847c7022,2190.15,['Crafting/knitting/sewing/drawing/painting'],,,,[],0992_001_022_001_008_111_002,iiith,GoPro Hero Black 7,TRUE,FALSE,,297,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/cd392798-cf51-43e7-a4d8-9299847c7022,30,1440,1080,65704,2190.16,0.0210286,2190.13,0,2190.16,323,33640448,1,15360,0,105127664,1,48000,stereo,48000,TRUE,2
bcfbfdd9-1f37-4edf-8ea0-114a92806d08,s3://ego4d-iiith/public/v1/full_scale/bcfbfdd9-1f37-4edf-8ea0-114a92806d08,3294.31,['Carpenter'],,,,[],1251_007_017_001_010_141_002,iiith,GoPro Hero Black 7,TRUE,FALSE,,852,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/bcfbfdd9-1f37-4edf-8ea0-114a92806d08,30,1440,1080,98829,3294.3,0.0210286,3294.3,0,3294.29,323,50600448,1,15360,0,158125696,1,48000,stereo,48000,TRUE,2
b69943ae-4942-4b41-af0c-94ef30406a17,s3://ego4d-iiith/public/v1/full_scale/b69943ae-4942-4b41-af0c-94ef30406a17,3650.35,['Crafting/knitting/sewing/drawing/painting'],,,,[],1255_001_022_001_010_086_001,iiith,GoPro Hero Black 7,TRUE,FALSE,,857,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/b69943ae-4942-4b41-af0c-94ef30406a17,30,1440,1080,109510,3650.36,0.0210286,3650.33,0,3650.36,323,56069120,1,15360,0,175217248,1,48000,stereo,48000,TRUE,2
b8a836e5-7df8-4208-9e76-bc1b15ded94c,s3://ego4d-iiith/public/v1/full_scale/b8a836e5-7df8-4208-9e76-bc1b15ded94c,3431.48,['Cooking'],,,,[],1200_001_021_001_010_081_001,iiith,GoPro Hero Black 7,TRUE,FALSE,,854,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/b8a836e5-7df8-4208-9e76-bc1b15ded94c,30,1440,1080,102944,3431.47,0.0210286,3431.47,0,3431.46,323,52707328,1,15360,0,164710000,1,48000,stereo,48000,TRUE,2
daa644bd-ae7c-468e-90c7-edec227cad40,s3://ego4d-iiith/public/v1/full_scale/daa644bd-ae7c-468e-90c7-edec227cad40,2116.14,['Crafting/knitting/sewing/drawing/painting'],,,,[],0854_001_022_001_004_108_001,iiith,GoPro Hero Black 7,TRUE,FALSE,,289,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/daa644bd-ae7c-468e-90c7-edec227cad40,30,1440,1080,63484,2116.16,0.0210286,2116.13,0,2116.16,323,32503808,1,15360,0,101575536,1,48000,stereo,48000,TRUE,2
