video_uid,path,duration_sec,scenarios,split_em,split_av,split_fho,benchmarks,origin_video_id,video_source,device,deid_scrubbed_audio,deid_scrubbed_faces,physical_setting_name,fb_participant_id,display_resolution_width,display_resolution_height,sample_resolution_width,sample_resolution_height,release_1,canonical_s3_location,canonical_fps,canonical_display_width,canonical_display_height,canonical_num_frames,canonical_mp4_duration_sec,canonical_video_start_sec,canonical_video_duration_sec,canonical_audio_start_sec,canonical_audio_duration_sec,canonical_video_start_pts,canonical_video_duration_pts,canonical_video_base_numerator,canonical_video_base_denominator,canonical_audio_start_pts,canonical_audio_duration_pts,canonical_audio_base_numerator,canonical_audio_base_denominator,canonical_audio_channel_layout,canonical_audio_channel_rate_hz,canonical_is_validated,Case
86ebad37-486c-4687-b50e-67627a4be7a2,s3://ego4d-minnesota/public/v1/full_scale/86ebad37-486c-4687-b50e-67627a4be7a2,1800.22,"['Grocery shopping indoors', 'Walking on street']",val,test,,[EM|AV],subject00033_video00004,minnesota,Zshade,TRUE,FALSE,,257,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/86ebad37-486c-4687-b50e-67627a4be7a2,30,1920,1080,54004,1800.13,0.0320312,1800.13,0,1800.06,492,27650048,1,15360,0,57602048,1,32000,mono,32000,TRUE,1
f3c90baa-1154-4d30-bdee-f94d1b834f3e,s3://ego4d-minnesota/public/v1/full_scale/f3c90baa-1154-4d30-bdee-f94d1b834f3e,117.87,['Cleaning / laundry'],,,,[],subject00006_video00023,minnesota,Zshade,FALSE,FALSE,,454,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/f3c90baa-1154-4d30-bdee-f94d1b834f3e,30,1920,1080,3536,117.87,0,117.867,,,0,1810432,1,15360,,,,,,,TRUE,1
806ebea9-a28f-4429-821c-1e8a753b7ab7,s3://ego4d-minnesota/public/v1/full_scale/806ebea9-a28f-4429-821c-1e8a753b7ab7,1800.13,"['Assembling a puzzle', 'Talking with friends/housemates', 'Watching tv']",,,,[],subject00002_video01022,minnesota,Zshade,FALSE,FALSE,,137,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/806ebea9-a28f-4429-821c-1e8a753b7ab7,30,1920,1080,54004,1800.13,0,1800.13,,,0,27650048,1,15360,,,,,,,TRUE,1
b849a2d6-3eff-4c64-aded-2d706ed1091e,s3://ego4d-minnesota/public/v1/full_scale/b849a2d6-3eff-4c64-aded-2d706ed1091e,661.16,['Walking on street'],,,,[],subject00048_video00008,minnesota,Zshade,TRUE,FALSE,,697,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/b849a2d6-3eff-4c64-aded-2d706ed1091e,30,1920,1080,19834,661.13,0.0320312,661.133,0,661.056,492,10155008,1,15360,0,21153792,1,32000,mono,32000,TRUE,1
8be6e0c4-a80d-41a3-a1c5-5911ae236990,s3://ego4d-minnesota/public/v1/full_scale/8be6e0c4-a80d-41a3-a1c5-5911ae236990,1800,"['Attending a party', 'Talking with family members']",,,,[],subject00011_video00024,minnesota,Zshade,FALSE,FALSE,,253,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/8be6e0c4-a80d-41a3-a1c5-5911ae236990,30,1920,1080,54000,1800,0,1800,,,0,27648000,1,15360,,,,,,,TRUE,1
b2625bd9-4ce6-4f5a-bf87-030c779c9d5a,s3://ego4d-minnesota/public/v1/full_scale/b2625bd9-4ce6-4f5a-bf87-030c779c9d5a,1631.97,"['Car - commuting, road trip', 'Talking with family members']",,,,[],subject00005_video00011,minnesota,Zshade,FALSE,FALSE,,140,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/b2625bd9-4ce6-4f5a-bf87-030c779c9d5a,30,1920,1080,48959,1631.97,0,1631.97,,,0,25067008,1,15360,,,,,,,TRUE,1
96267fe7-19c1-4409-b333-4fa08c27c38e,s3://ego4d-minnesota/public/v1/full_scale/96267fe7-19c1-4409-b333-4fa08c27c38e,1800,"['Cleaning / laundry', 'Cooking', 'Making coffee']",test,,,[EM],subject00011_video00029,minnesota,Zshade,FALSE,FALSE,,253,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/96267fe7-19c1-4409-b333-4fa08c27c38e,30,1920,1080,54000,1800,0,1800,,,0,27648000,1,15360,,,,,,,TRUE,1
1c663b98-e28a-4036-b66e-17d942902d32,s3://ego4d-minnesota/public/v1/full_scale/1c663b98-e28a-4036-b66e-17d942902d32,1985.73,"['Electronics (hobbyist circuitry board kind, not electrical repair)', 'On a screen (phone/laptop)']",test,,,[EM],subject00003_video00072,minnesota,Zshade,FALSE,FALSE,,132,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/1c663b98-e28a-4036-b66e-17d942902d32,30,1920,1080,59572,1985.73,0,1985.73,,,0,30500864,1,15360,,,,,,,TRUE,1
1e1e7831-098c-4d1b-b68b-943a693b87a7,s3://ego4d-minnesota/public/v1/full_scale/1e1e7831-098c-4d1b-b68b-943a693b87a7,1115.67,"['Crafting/knitting/sewing/drawing/painting', 'Talking with family members']",,,,[],subject00005_video00009,minnesota,Zshade,FALSE,FALSE,,140,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/1e1e7831-098c-4d1b-b68b-943a693b87a7,30,1920,1080,33470,1115.67,0,1115.67,,,0,17136640,1,15360,,,,,,,TRUE,1
c6047868-51a3-4bb8-b833-5453c1fa563c,s3://ego4d-minnesota/public/v1/full_scale/c6047868-51a3-4bb8-b833-5453c1fa563c,1800,['BasketBall'],,,,[],subject00009_video00003,minnesota,Zshade,TRUE,FALSE,,142,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/c6047868-51a3-4bb8-b833-5453c1fa563c,30,1920,1080,54000,1800.03,0.0320312,1800,0,1800.03,492,27648000,1,15360,0,57601024,1,32000,mono,32000,TRUE,1
0e254242-9a2b-453a-a9d5-24313f3a50af,s3://ego4d-minnesota/public/v1/full_scale/0e254242-9a2b-453a-a9d5-24313f3a50af,1800,['Watching tv'],,,,[],subject00013_video00027,minnesota,Zshade,FALSE,FALSE,,254,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/0e254242-9a2b-453a-a9d5-24313f3a50af,30,1920,1080,54000,1800,0,1800,,,0,27648000,1,15360,,,,,,,TRUE,1
a501c38d-26e8-40f5-b301-b55f714ad36f,s3://ego4d-minnesota/public/v1/full_scale/a501c38d-26e8-40f5-b301-b55f714ad36f,1196.09,"['Cooking', 'Talking with family members']",,,,[],subject00039_video00007,minnesota,Zshade,TRUE,FALSE,,693,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/a501c38d-26e8-40f5-b301-b55f714ad36f,30,1920,1080,35880,1196,0.0320312,1196,0,1195.9,492,18370560,1,15360,0,38268928,1,32000,mono,32000,TRUE,1
9bf859f2-62ff-4f2e-9eb8-ef69feb4d343,s3://ego4d-minnesota/public/v1/full_scale/9bf859f2-62ff-4f2e-9eb8-ef69feb4d343,1989,['Cleaning / laundry'],val,,,[EM],subject00002_video00173,minnesota,Zshade,FALSE,FALSE,,137,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/9bf859f2-62ff-4f2e-9eb8-ef69feb4d343,30,1920,1080,59670,1989,0,1989,,,0,30551040,1,15360,,,,,,,TRUE,1
d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,s3://ego4d-minnesota/public/v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,1440.2,"['Cleaning / laundry', 'On a screen (phone/laptop)', 'Talking to colleagues', 'Working in outdoor store']",train,,,[EM],subject00002_video01005,minnesota,Zshade,FALSE,FALSE,,137,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,30,1920,1080,43206,1440.2,0,1440.2,,,0,22121472,1,15360,,,,,,,TRUE,1
0a464e14-12b6-4cec-8ef1-651870761dec,s3://ego4d-minnesota/public/v1/full_scale/0a464e14-12b6-4cec-8ef1-651870761dec,91.93,"['Eating', 'On a screen (phone/laptop)']",,,,[],subject00016_video00005,minnesota,Zshade,FALSE,FALSE,,704,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/0a464e14-12b6-4cec-8ef1-651870761dec,30,1920,1080,2758,91.93,0,91.9333,,,0,1412096,1,15360,,,,,,,TRUE,1
3568bcef-48e3-43a1-827a-829c1392583f,s3://ego4d-minnesota/public/v1/full_scale/3568bcef-48e3-43a1-827a-829c1392583f,3026.77,"['Cleaning / laundry', 'Talking with family members']",train,,,[EM],subject00002_video00171,minnesota,Zshade,FALSE,FALSE,,137,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/3568bcef-48e3-43a1-827a-829c1392583f,30,1920,1080,90803,3026.77,0,3026.77,,,0,46491136,1,15360,,,,,,,TRUE,1
935792d2-a07f-4db6-8b06-a9f020b26109,s3://ego4d-minnesota/public/v1/full_scale/935792d2-a07f-4db6-8b06-a9f020b26109,1494.69,['Cooking'],,,,[],subject00042_video00008,minnesota,Zshade,TRUE,FALSE,,690,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/935792d2-a07f-4db6-8b06-a9f020b26109,30,1920,1080,44837,1494.57,0.0320312,1494.57,0,1494.46,492,22956544,1,15360,0,47822848,1,32000,mono,32000,TRUE,1
960b820b-1807-4219-8e74-94c4d00abc41,s3://ego4d-minnesota/public/v1/full_scale/960b820b-1807-4219-8e74-94c4d00abc41,2206.88,"['Car/scooter washing', 'Cleaning / laundry', 'Gardening', 'Indoor Navigation (walking)', 'Playing with pets']",train,,,[EM],subject00008_video00007,minnesota,Zshade,TRUE,FALSE,,138,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/960b820b-1807-4219-8e74-94c4d00abc41,30,1920,1080,66202,2206.73,0.0320312,2206.73,0,2206.62,492,33895424,1,15360,0,70611968,1,32000,mono,32000,TRUE,1
9fc49180-2cd2-4a96-9fcd-0bd54eb969ef,s3://ego4d-minnesota/public/v1/full_scale/9fc49180-2cd2-4a96-9fcd-0bd54eb969ef,1800,"['Car - commuting, road trip', 'On a screen (phone/laptop)']",,,,[],subject00011_video00014,minnesota,Zshade,FALSE,FALSE,,253,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/9fc49180-2cd2-4a96-9fcd-0bd54eb969ef,30,1920,1080,54000,1800,0,1800,,,0,27648000,1,15360,,,,,,,TRUE,1
8a9c7633-3b5f-428f-84a0-cd637e8c3c53,s3://ego4d-minnesota/public/v1/full_scale/8a9c7633-3b5f-428f-84a0-cd637e8c3c53,303.93,['Cleaning / laundry'],,,,[],subject00015_video00044,minnesota,Zshade,TRUE,FALSE,,255,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/8a9c7633-3b5f-428f-84a0-cd637e8c3c53,30,1920,1080,9118,303.93,0.0320312,303.933,0,303.84,492,4668416,1,15360,0,9722880,1,32000,mono,32000,TRUE,1
4675859e-620c-493a-b1e7-27c347074783,s3://ego4d-minnesota/public/v1/full_scale/4675859e-620c-493a-b1e7-27c347074783,1297.9,"['Indoor Navigation (walking)', 'Walking the dog / pet']",val,,,[EM],subject00002_video01019,minnesota,Zshade,FALSE,FALSE,,137,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/4675859e-620c-493a-b1e7-27c347074783,30,1920,1080,38937,1297.9,0,1297.9,,,0,19935744,1,15360,,,,,,,TRUE,1
b7eb49cd-3033-455f-9d32-f48287b1a62c,s3://ego4d-minnesota/public/v1/full_scale/b7eb49cd-3033-455f-9d32-f48287b1a62c,1504.85,['Cooking'],,,,[],subject00038_video00056,minnesota,Zshade,TRUE,FALSE,,689,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/b7eb49cd-3033-455f-9d32-f48287b1a62c,30,1920,1080,45141,1504.7,0.0320312,1504.7,0,1504.58,492,23112192,1,15360,0,48146432,1,32000,mono,32000,TRUE,1
95b0ae61-6063-4b35-a406-edfefeffe43d,s3://ego4d-minnesota/public/v1/full_scale/95b0ae61-6063-4b35-a406-edfefeffe43d,3242.13,"['Cooking', 'On a screen (phone/laptop)', 'Playing with pets', 'Talking with family members']",train,,,[EM],subject00002_video00163,minnesota,Zshade,FALSE,FALSE,,137,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/95b0ae61-6063-4b35-a406-edfefeffe43d,30,1920,1080,97264,3242.13,0,3242.13,,,0,49799168,1,15360,,,,,,,TRUE,1
01f9f9d6-2871-4913-99ea-8ffb7780fc8d,s3://ego4d-minnesota/public/v1/full_scale/01f9f9d6-2871-4913-99ea-8ffb7780fc8d,1800.31,['Eating'],,,,[],subject00037_video00059,minnesota,Zshade,TRUE,FALSE,,696,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/01f9f9d6-2871-4913-99ea-8ffb7780fc8d,30,1920,1080,54004,1800.13,0.0320312,1800.13,0,1800.06,492,27650048,1,15360,0,57602048,1,32000,mono,32000,TRUE,1
0fceaa33-ea95-4f9b-be64-bdc397063125,s3://ego4d-minnesota/public/v1/full_scale/0fceaa33-ea95-4f9b-be64-bdc397063125,1800.19,"['Cleaning / laundry', 'Eating', 'Talking with family members']",,,,[],subject00037_video00002,minnesota,Zshade,TRUE,FALSE,,696,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/0fceaa33-ea95-4f9b-be64-bdc397063125,30,1920,1080,54004,1800.13,0.0320312,1800.13,0,1800.06,492,27650048,1,15360,0,57602048,1,32000,mono,32000,TRUE,1
71b0d679-eaf3-4a08-a4e2-fca4d23f12c1,s3://ego4d-minnesota/public/v1/full_scale/71b0d679-eaf3-4a08-a4e2-fca4d23f12c1,1761.85,['Playing cards'],,,,[],subject00008_video00013,minnesota,Zshade,TRUE,FALSE,,138,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/71b0d679-eaf3-4a08-a4e2-fca4d23f12c1,30,1920,1080,52852,1761.73,0.0320312,1761.73,0,1761.63,492,27060224,1,15360,0,56372224,1,32000,mono,32000,TRUE,1
7921902b-293f-49e2-9401-d96791a90e15,s3://ego4d-minnesota/public/v1/full_scale/7921902b-293f-49e2-9401-d96791a90e15,758.47,['Cleaning / laundry'],,,,[],subject00045_video00009,minnesota,Zshade,TRUE,FALSE,,702,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/7921902b-293f-49e2-9401-d96791a90e15,30,1920,1080,22754,758.47,0.0320312,758.467,0,758.368,492,11650048,1,15360,0,24267776,1,32000,mono,32000,TRUE,1
9160a0ae-d7a0-4aba-b59a-23a225e93321,s3://ego4d-minnesota/public/v1/full_scale/9160a0ae-d7a0-4aba-b59a-23a225e93321,268.43,['Camp setup/pack-up/chores'],train,,,[EM],subject00003_video00032,minnesota,Zshade,FALSE,FALSE,,132,1920,1080,1920,1080,TRUE,s3://ego4d-minnesota/public/v1/full_scale/9160a0ae-d7a0-4aba-b59a-23a225e93321,30,1920,1080,8053,268.43,0,268.433,,,0,4123136,1,15360,,,,,,,TRUE,1
c26cda75-ed47-4f46-9076-25cf75bf9f1d,s3://ego4d-iiith/public/v1/full_scale/c26cda75-ed47-4f46-9076-25cf75bf9f1d,25417.68,['Blacksmith'],,,train,[FHO],0196_007_086_002_006_025_001,iiith,GoPro Hero Black 7,TRUE,FALSE,,97,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/c26cda75-ed47-4f46-9076-25cf75bf9f1d,30,1440,1080,762528,25417.6,0.0210286,25417.6,0,25417.6,323,390414336,1,15360,0,1220046080,1,48000,stereo,48000,TRUE,2
99723c6d-b508-4484-bfc0-336742d1450d,s3://ego4d-iiith/public/v1/full_scale/99723c6d-b508-4484-bfc0-336742d1450d,1252.5,['Blacksmith'],,,,[],1379_007_013_001_010_084_002,iiith,GoPro Hero Black 7,TRUE,FALSE,,822,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/99723c6d-b508-4484-bfc0-336742d1450d,30,1440,1080,37575,1252.5,0.0210286,1252.5,0,1252.5,323,19238400,1,15360,0,60119904,1,48000,stereo,48000,TRUE,2
bd0d69c1-a6e5-4e02-9835-9b9cfcc0c2f6,s3://ego4d-iiith/public/v1/full_scale/bd0d69c1-a6e5-4e02-9835-9b9cfcc0c2f6,2643.84,['Blacksmith'],,,val,[FHO],0195_007_086_002_006_025_001_3,iiith,GoPro Hero Black 7,TRUE,FALSE,,97,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/bd0d69c1-a6e5-4e02-9835-9b9cfcc0c2f6,30,1440,1080,79314,2643.83,0.0210286,2643.8,0,2643.83,323,40608768,1,15360,0,126903744,1,48000,stereo,48000,TRUE,2
968139e2-987e-4615-a2d4-fa2e683bae8a,s3://ego4d-iiith/public/v1/full_scale/968139e2-987e-4615-a2d4-fa2e683bae8a,3280.75,['Cleaning / laundry'],train,,val,[EM|FHO],0289_001_018_001_004_036_001,iiith,GoPro Hero Black 7,TRUE,FALSE,,67,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/968139e2-987e-4615-a2d4-fa2e683bae8a,30,1440,1080,98422,3280.76,0.0210286,3280.73,0,3280.76,323,50392064,1,15360,0,157476448,1,48000,stereo,48000,TRUE,2
acc20eec-1a35-47f3-8f67-9fa51b7cbd98,s3://ego4d-iiith/public/v1/full_scale/acc20eec-1a35-47f3-8f67-9fa51b7cbd98,11638.77,['Crafting/knitting/sewing/drawing/painting'],,,,[],0589_001_022_001_001_085_001,iiith,GoPro Hero Black 7,TRUE,FALSE,,65,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/acc20eec-1a35-47f3-8f67-9fa51b7cbd98,30,1440,1080,349162,11638.8,0.0210286,11638.7,0,11638.8,323,178770944,1,15360,0,558660336,1,48000,stereo,48000,TRUE,2
3aabb286-4108-4d17-a193-b3bab5901f7a,s3://ego4d-iiith/public/v1/full_scale/3aabb286-4108-4d17-a193-b3bab5901f7a,6348.42,"['jobs related to construction/renovation company\n(Director of work, tiler, plumber, Electrician, Handyman, etc)']",,,,[],1353_007_020_001_010_137_002,iiith,GoPro Hero Black 7,TRUE,FALSE,,846,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/3aabb286-4108-4d17-a193-b3bab5901f7a,30,1440,1080,190452,6348.42,0.0210286,6348.4,0,6348.42,323,97511424,1,15360,0,304724336,1,48000,stereo,48000,TRUE,2
9440d47e-8bd2-48a8-a85f-1ce407fd03b7,s3://ego4d-iiith/public/v1/full_scale/9440d47e-8bd2-48a8-a85f-1ce407fd03b7,3971.01,['Making Bricks'],,,train,[FHO],0298_007_053_001_004_039_002,iiith,GoPro Hero Black 7,TRUE,FALSE,,59,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/9440d47e-8bd2-48a8-a85f-1ce407fd03b7,30,1440,1080,119130,3971.02,0.0210286,3971,0,3971.02,323,60994560,1,15360,0,190609024,1,48000,stereo,48000,TRUE,2
f4c4c22e-2719-4897-87a8-bb754903eb01,s3://ego4d-iiith/public/v1/full_scale/f4c4c22e-2719-4897-87a8-bb754903eb01,204.46,['Cleaning / laundry'],,,train,[FHO],0581_001_018_001_001_088_001,iiith,GoPro Hero Black 7,TRUE,FALSE,,116,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/f4c4c22e-2719-4897-87a8-bb754903eb01,30,1440,1080,6134,204.48,0.0210286,204.467,0,204.484,323,3140608,1,15360,0,9815216,1,48000,stereo,48000,TRUE,2
e9292246-82de-4d31-9f5c-88e68d14021b,s3://ego4d-iiith/public/v1/full_scale/e9292246-82de-4d31-9f5c-88e68d14021b,3174.21,['Crafting/knitting/sewing/drawing/painting'],,,,[],0987_001_022_001_008_109_001,iiith,GoPro Hero Black 7,TRUE,FALSE,,287,1440,1080,1440,1080,TRUE,s3://ego4d-iiith/public/v1/full_scale/e9292246-82de-4d31-9f5c-88e68d14021b,30,1440,1080,95226,3174.22,0.0210286,3174.2,0,3174.22,323,48755712,1,15360,0,152362736,1,48000,stereo,48000,TRUE,2
